date,door_h00,door_h01,door_h02,door_h03,door_h04,door_h05,door_h06,door_h07,door_h08,door_h09,door_h10,door_h11,door_h12,door_h13,door_h14,door_h15,door_h16,door_h17,door_h18,door_h19,door_h20,door_h21,door_h22,door_h23,light_h00,light_h01,light_h02,light_h03,light_h04,light_h05,light_h06,light_h07,light_h08,light_h09,light_h10,light_h11,light_h12,light_h13,light_h14,light_h15,light_h16,light_h17,light_h18,light_h19,light_h20,light_h21,light_h22,light_h23,other_h00,other_h01,other_h02,other_h03,other_h04,other_h05,other_h06,other_h07,other_h08,other_h09,other_h10,other_h11,other_h12,other_h13,other_h14,other_h15,other_h16,other_h17,other_h18,other_h19,other_h20,other_h21,other_h22,other_h23
2011-03-20,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,28.0,0.0,0.0,42.0,0.0,2.0,12.0,0.0,10.0,0.0,0.0,14.0,10.0,2.0,146.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,144.0,154.0,0.0,0.0,164.0,74.0,40.0,204.0,96.0,194.0,138.0,250.0,238.0,186.0,60.0,142.0,248.0,28.0,70.0,8.0,0.0,78.0,52.0,412.0,278.0,194.0,0.0,0.0,472.0,28.0,88.0,316.0,0.0,102.0,36.0,128.0,176.0,68.0,205.0
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,14.0,22.0,4.0,0.0,0.0,0.0,46.0,72.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,504.0,154.0,72.0,176.0,210.0,364.0,284.0,0.0,0.0,0.0,164.0,518.0,410.0,335.0,189.0,20.0,59.0,8.0,76.0,14.0,2.0,0.0,47.0,299.0,0.0,12.0,18.0,300.0,374.0,114.0,114.0,0.0,0.0,0.0,198.0,1239.0,129.0,78.0,172.0,0.0
2011-03-22,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,88.0,0.0,0.0,0.0,30.0,12.0,333.0,177.0,48.0,16.0,14.0,0.0,6.0,2.0,0.0,4.0,106.0,0.0,0.0,0.0,0.0,10.0,130.0,258.0,98.0,44.0,20.0,0.0,218.0,404.0,701.0,486.0,485.0,280.0,188.0,280.0,136.0,232.0,110.0,0.0,130.0,22.0,28.0,4.0,26.0,116.0,332.0,98.0,72.0,0.0,0.0,0.0,182.0,140.0,1008.0,1024.0,414.0,112.0,96.0,0.0,191.0,11.0,0.0
2011-03-23,24.0,0.0,0.0,0.0,0.0,162.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,12.0,72.0,88.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,136.0,0.0,0.0,0.0,24.0,178.0,130.0,242.0,30.0,138.0,28.0,0.0,0.0,242.0,356.0,696.0,152.0,36.0,70.0,170.0,128.0,127.0,71.0,104.0,278.0,208.0,6.0,0.0,269.0,143.0,38.0,66.0,0.0,62.0,487.0,0.0,0.0,191.0,254.0,610.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,30.0
2011-03-24,2.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,28.0,36.0,0.0,20.0,40.0,12.0,10.0,20.0,0.0,4.0,32.0,0.0,24.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,108.0,214.0,224.0,98.0,0.0,58.0,138.0,204.0,176.0,277.0,135.0,120.0,444.0,156.0,186.0,72.0,158.0,34.0,66.0,18.0,32.0,4.0,2.0,36.0,296.0,48.0,242.0,502.0,0.0,378.0,598.0,68.0,112.0,130.0,0.0,44.0,276.0,0.0,50.0,0.0,86.0,0.0
2011-03-25,0.0,0.0,24.0,6.0,4.0,0.0,2.0,44.0,20.0,66.0,26.0,2.0,14.0,4.0,0.0,18.0,0.0,82.0,70.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,50.0,44.0,216.0,436.0,390.0,160.0,160.0,180.0,142.0,166.0,282.0,262.0,280.0,224.0,42.0,456.0,583.0,235.0,318.0,254.0,28.0,0.0,0.0,0.0,170.0,192.0,368.0,0.0,20.0,292.0,426.0,250.0,66.0,102.0,160.0,32.0,0.0,64.0,0.0,627.0,181.0,0.0,116.0,0.0,82.0,0.0
2011-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,264.0,187.0,41.0,4.0,0.0,66.0,0.0,136.0,58.0,0.0,24.0,30.0,18.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,664.0,969.0,265.0,363.0,255.0,216.0,338.0,302.0,148.0,90.0,0.0,314.0,254.0,102.0,98.0,162.0,82.0,0.0,12.0,2.0,4.0,4.0,0.0,79.0,1213.0,583.0,637.0,82.0,48.0,18.0,652.0,567.0,964.0,383.0,0.0,664.0,154.0,74.0,0.0,102.0,142.0
2011-03-27,0.0,0.0,0.0,0.0,0.0,0.0,16.0,10.0,2.0,76.0,18.0,70.0,182.0,2.0,6.0,32.0,0.0,18.0,8.0,10.0,0.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,242.0,352.0,174.0,364.0,180.0,62.0,448.0,300.0,414.0,164.0,158.0,88.0,182.0,96.0,179.0,115.0,38.0,2.0,0.0,0.0,32.0,0.0,0.0,242.0,78.0,4.0,420.0,216.0,539.0,125.0,54.0,44.0,96.0,0.0,410.0,690.0,134.0,0.0,50.0,186.0,34.0
2011-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,54.0,80.0,26.0,26.0,30.0,38.0,26.0,22.0,0.0,0.0,50.0,0.0,8.0,4.0,32.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,266.0,104.0,22.0,194.0,210.0,218.0,144.0,102.0,162.0,142.0,244.0,62.0,158.0,112.0,190.0,76.0,62.0,0.0,0.0,0.0,40.0,6.0,0.0,246.0,346.0,246.0,256.0,196.0,192.0,402.0,201.0,277.0,0.0,18.0,374.0,0.0,114.0,6.0,108.0,38.0
2011-03-29,0.0,0.0,2.0,0.0,0.0,0.0,12.0,12.0,15.0,27.0,4.0,0.0,0.0,0.0,20.0,2.0,0.0,94.0,0.0,10.0,14.0,0.0,16.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,124.0,242.0,150.0,158.0,84.0,76.0,56.0,48.0,156.0,170.0,143.0,657.0,168.0,132.0,104.0,6.0,132.0,40.0,0.0,0.0,54.0,2.0,0.0,4.0,220.0,76.0,120.0,306.0,48.0,36.0,20.0,28.0,408.0,134.0,0.0,472.0,0.0,300.0,20.0,0.0,208.0,0.0
2011-03-30,14.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,24.0,10.0,84.0,56.0,4.0,2.0,0.0,2.0,2.0,8.0,8.0,0.0,0.0,14.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,160.0,296.0,280.0,182.0,316.0,160.0,160.0,178.0,184.0,328.0,336.0,248.0,14.0,8.0,95.0,83.0,162.0,98.0,6.0,0.0,0.0,30.0,10.0,206.0,0.0,250.0,276.0,614.0,502.0,28.0,92.0,0.0,102.0,26.0,152.0,118.0,0.0,0.0,196.0,0.0
2011-03-31,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,36.0,0.0,4.0,42.0,6.0,68.0,0.0,0.0,0.0,30.0,20.0,10.0,8.0,0.0,4.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,192.0,186.0,130.0,0.0,150.0,144.0,140.0,192.0,0.0,0.0,0.0,126.0,176.0,110.0,86.0,80.0,132.0,22.0,78.0,0.0,0.0,0.0,38.0,0.0,250.0,270.0,196.0,0.0,32.0,472.0,26.0,292.0,0.0,0.0,0.0,146.0,198.0,44.0,146.0,0.0,8.0,56.0
2011-04-01,0.0,0.0,0.0,0.0,0.0,12.0,4.0,14.0,2.0,12.0,22.0,18.0,14.0,0.0,4.0,14.0,4.0,42.0,28.0,0.0,0.0,0.0,68.0,12.0,0.0,0.0,0.0,0.0,0.0,298.0,230.0,152.0,280.0,202.0,88.0,32.0,318.0,26.0,84.0,252.0,534.0,265.0,205.0,0.0,0.0,0.0,191.0,241.0,2.0,34.0,0.0,30.0,18.0,194.0,38.0,412.0,122.0,304.0,602.0,304.0,188.0,0.0,76.0,564.0,52.0,130.0,76.0,0.0,0.0,0.0,186.0,186.0
2011-04-02,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,12.0,10.0,0.0,0.0,0.0,64.0,36.0,118.0,108.0,32.0,90.0,0.0,0.0,0.0,8.0,2.0,102.0,0.0,0.0,0.0,0.0,0.0,50.0,342.0,410.0,272.0,0.0,0.0,0.0,219.0,445.0,322.0,400.0,236.0,370.0,38.0,2.0,0.0,0.0,0.0,132.0,12.0,2.0,0.0,0.0,10.0,178.0,242.0,222.0,86.0,0.0,0.0,0.0,979.0,613.0,607.0,565.0,228.0,252.0,0.0,0.0
2011-04-03,0.0,8.0,0.0,0.0,0.0,0.0,20.0,22.0,106.0,0.0,0.0,0.0,24.0,0.0,8.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,76.0,0.0,0.0,0.0,0.0,380.0,150.0,112.0,0.0,0.0,0.0,248.0,256.0,148.0,120.0,0.0,0.0,0.0,0.0,0.0,30.0,248.0,154.0,0.0,180.0,0.0,6.0,2.0,22.0,274.0,552.0,248.0,0.0,0.0,0.0,370.0,0.0,66.0,182.0,0.0,0.0,14.0,0.0,0.0,100.0,252.0,118.0
2011-04-04,8.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,24.0,14.0,0.0,20.0,0.0,0.0,60.0,22.0,8.0,6.0,0.0,10.0,0.0,0.0,176.0,307.0,73.0,0.0,0.0,0.0,0.0,0.0,150.0,284.0,224.0,540.0,312.0,310.0,300.0,340.0,901.0,719.0,244.0,178.0,138.0,206.0,144.0,0.0,16.0,137.0,191.0,0.0,18.0,14.0,2.0,12.0,336.0,0.0,390.0,4.0,0.0,454.0,0.0,0.0,486.0,210.0,156.0,48.0,0.0,80.0,88.0,0.0
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,64.0,0.0,24.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,44.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,397.0,170.0,148.0,0.0,32.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,226.0,262.0,100.0,0.0,4.0,0.0,20.0,28.0,34.0,60.0,11.0,213.0,268.0,424.0,0.0,156.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,638.0,476.0,26.0,0.0,0.0
2011-04-06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,32.0,10.0,10.0,18.0,0.0,22.0,0.0,0.0,18.0,48.0,0.0,46.0,4.0,4.0,4.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,207.0,106.0,420.0,386.0,36.0,212.0,76.0,45.0,168.0,305.0,134.0,220.0,116.0,157.0,191.0,0.0,118.0,0.0,0.0,0.0,0.0,10.0,0.0,28.0,350.0,192.0,104.0,168.0,0.0,282.0,0.0,0.0,946.0,208.0,0.0,214.0,24.0,22.0,147.0,53.0
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,8.0,32.0,36.0,2.0,46.0,14.0,16.0,0.0,316.0,212.0,10.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,314.0,274.0,168.0,192.0,194.0,114.0,346.0,190.0,214.0,101.0,529.0,1036.0,218.0,66.0,10.0,72.0,0.0,0.0,0.0,38.0,22.0,8.0,72.0,283.0,353.0,352.0,825.0,731.0,204.0,140.0,525.0,571.0,288.0,42.0,774.0,1492.0,30.0,6.0,0.0,316.0
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,28.0,132.0,94.0,2.0,0.0,0.0,60.0,0.0,12.0,2.0,30.0,56.0,4.0,32.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,236.0,252.0,144.0,36.0,0.0,0.0,66.0,0.0,8.0,43.0,215.0,393.0,139.0,152.0,172.0,212.0,0.0,0.0,0.0,2.0,6.0,10.0,12.0,342.0,284.0,226.0,578.0,52.0,0.0,0.0,228.0,0.0,74.0,76.0,470.0,320.0,86.0,198.0,310.0,382.0
2011-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,42.0,60.0,44.0,43.0,181.0,28.0,6.0,54.0,20.0,0.0,28.0,16.0,26.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,228.0,174.0,167.0,225.0,266.0,240.0,128.0,338.0,118.0,70.0,106.0,196.0,272.0,116.0,86.0,90.0,16.0,0.0,0.0,38.0,24.0,0.0,2.0,262.0,394.0,426.0,466.0,108.0,72.0,290.0,58.0,484.0,46.0,138.0,164.0,108.0,120.0,0.0,48.0,152.0
2011-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,88.0,180.0,14.0,26.0,0.0,0.0,30.0,20.0,70.0,0.0,32.0,2.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,777.0,830.0,619.0,264.0,0.0,0.0,56.0,194.0,198.0,102.0,148.0,104.0,202.0,212.0,124.0,94.0,14.0,0.0,0.0,0.0,64.0,10.0,12.0,334.0,686.0,1028.0,98.0,760.0,0.0,0.0,418.0,1302.0,570.0,18.0,270.0,32.0,104.0,0.0,34.0,164.0
2011-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,24.0,70.0,12.0,0.0,1.0,45.0,100.0,0.0,0.0,24.0,34.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,170.0,88.0,98.0,14.0,0.0,0.0,188.0,136.0,0.0,0.0,12.0,418.0,140.0,86.0,62.0,54.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,346.0,100.0,771.0,407.0,102.0,0.0,13.0,245.0,226.0,0.0,0.0,515.0,280.0,217.0,0.0,18.0,106.0
2011-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,35.0,73.0,38.0,0.0,4.0,46.0,46.0,70.0,88.0,122.0,272.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,172.0,254.0,60.0,210.0,0.0,16.0,190.0,22.0,264.0,216.0,158.0,136.0,372.0,48.0,280.0,80.0,0.0,0.0,0.0,18.0,8.0,0.0,22.0,322.0,805.0,612.0,499.0,254.0,0.0,75.0,231.0,284.0,336.0,665.0,665.0,674.0,174.0,0.0,74.0,0.0
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,4.0,22.0,74.0,26.0,0.0,0.0,16.0,2.0,0.0,6.0,52.0,46.0,4.0,26.0,18.0,14.0,14.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,22.0,276.0,260.0,270.0,0.0,0.0,80.0,82.0,18.0,76.0,202.0,418.0,358.0,302.0,240.0,1045.0,449.0,194.0,92.0,0.0,0.0,0.0,60.0,0.0,264.0,310.0,567.0,124.0,0.0,0.0,302.0,18.0,0.0,74.0,580.0,394.0,2.0,210.0,196.0,422.0,104.0,230.0
2011-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,16.0,42.0,48.0,22.0,74.0,60.0,26.0,14.0,10.0,16.0,12.0,12.0,4.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,580.0,197.0,271.0,187.0,282.0,308.0,220.0,200.0,220.0,96.0,204.0,564.0,418.0,78.0,0.0,244.0,0.0,0.0,0.0,58.0,8.0,0.0,0.0,260.0,101.0,676.0,412.0,124.0,110.0,646.0,326.0,316.0,180.0,76.0,316.0,80.0,138.0,294.0,0.0
2011-04-15,0.0,0.0,0.0,0.0,0.0,10.0,0.0,14.0,44.0,471.0,631.0,351.0,167.0,54.0,0.0,54.0,36.0,22.0,38.0,8.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,148.0,146.0,194.0,958.0,234.0,188.0,77.0,245.0,92.0,0.0,4.0,254.0,138.0,266.0,318.0,108.0,114.0,18.0,128.0,0.0,0.0,0.0,96.0,4.0,288.0,278.0,715.0,493.0,556.0,296.0,164.0,281.0,335.0,0.0,66.0,318.0,256.0,664.0,136.0,54.0,62.0,0.0,225.0
2011-04-16,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,25.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,54.0,6.0,16.0,16.0,20.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,471.0,293.0,202.0,224.0,0.0,0.0,0.0,0.0,0.0,132.0,192.0,66.0,230.0,244.0,92.0,220.0,218.0,1.0,0.0,4.0,6.0,6.0,2.0,310.0,108.0,484.0,554.0,170.0,0.0,0.0,0.0,0.0,4.0,142.0,731.0,417.0,370.0,602.0,416.0,548.0,182.0
2011-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,36.0,0.0,0.0,86.0,210.0,54.0,10.0,0.0,4.0,18.0,34.0,32.0,0.0,4.0,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,308.0,286.0,0.0,0.0,138.0,324.0,128.0,146.0,28.0,199.0,249.0,598.0,1056.0,121.0,133.0,174.0,64.0,0.0,0.0,50.0,46.0,2.0,0.0,388.0,472.0,392.0,0.0,0.0,1214.0,792.0,1083.0,279.0,0.0,140.0,288.0,394.0,254.0,0.0,48.0,158.0
2011-04-18,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,46.0,76.0,12.0,4.0,38.0,22.0,0.0,6.0,14.0,4.0,22.0,4.0,10.0,6.0,20.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,211.0,133.0,175.0,146.0,118.0,54.0,140.0,50.0,145.0,313.0,313.0,305.0,128.0,136.0,166.0,82.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,282.0,581.0,701.0,734.0,94.0,192.0,1020.0,76.0,78.0,676.0,2.0,186.0,82.0,72.0,114.0,146.0
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,88.0,10.0,38.0,38.0,18.0,18.0,192.0,36.0,80.0,408.0,166.0,6.0,4.0,0.0,8.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,294.0,264.0,70.0,112.0,83.0,227.0,212.0,212.0,168.0,377.0,227.0,258.0,224.0,108.0,12.0,72.0,44.0,0.0,0.0,0.0,0.0,2.0,0.0,388.0,218.0,722.0,378.0,216.0,222.0,182.0,168.0,738.0,681.0,1063.0,1374.0,958.0,88.0,78.0,0.0,170.0
2011-04-20,0.0,0.0,0.0,0.0,0.0,4.0,8.0,34.0,86.0,2.0,0.0,0.0,36.0,0.0,8.0,26.0,4.0,18.0,36.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,277.0,134.0,188.0,18.0,0.0,0.0,86.0,0.0,12.0,112.0,138.0,152.0,388.0,322.0,94.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,14.0,384.0,120.0,600.0,520.0,26.0,0.0,0.0,150.0,0.0,40.0,298.0,78.0,416.0,442.0,80.0,37.0,21.0,12.0,2.0
2011-04-21,0.0,0.0,0.0,0.0,0.0,16.0,2.0,14.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,72.0,22.0,12.0,6.0,4.0,0.0,20.0,36.0,14.0,0.0,0.0,0.0,0.0,0.0,56.0,246.0,190.0,0.0,0.0,0.0,76.0,114.0,128.0,86.0,140.0,84.0,160.0,120.0,156.0,114.0,182.0,174.0,198.0,2.0,34.0,16.0,18.0,4.0,112.0,280.0,364.0,0.0,0.0,0.0,68.0,0.0,186.0,16.0,498.0,334.0,146.0,116.0,6.0,0.0,74.0,20.0,142.0
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,56.0,26.0,32.0,30.0,80.0,54.0,0.0,0.0,0.0,26.0,48.0,0.0,0.0,10.0,10.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,282.0,208.0,46.0,33.0,523.0,112.0,74.0,98.0,0.0,0.0,0.0,122.0,116.0,0.0,0.0,40.0,96.0,42.0,50.0,0.0,0.0,0.0,0.0,0.0,252.0,268.0,208.0,420.0,180.0,428.0,160.0,274.0,0.0,0.0,0.0,40.0,116.0,0.0,0.0,100.0,14.0,76.0
2011-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,16.0,72.0,0.0,16.0,4.0,4.0,0.0,0.0,12.0,10.0,8.0,8.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,215.0,210.0,136.0,346.0,206.0,0.0,148.0,46.0,38.0,0.0,0.0,148.0,182.0,320.0,164.0,102.0,78.0,0.0,0.0,4.0,10.0,10.0,34.0,54.0,230.0,0.0,252.0,330.0,196.0,0.0,152.0,14.0,116.0,0.0,0.0,152.0,630.0,194.0,60.0,0.0,125.0
2011-04-24,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,34.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,28.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,342.0,208.0,212.0,78.0,0.0,0.0,0.0,0.0,0.0,353.0,143.0,316.0,268.0,42.0,250.0,28.0,18.0,3.0,4.0,6.0,8.0,26.0,0.0,280.0,42.0,550.0,596.0,126.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,18.0,150.0,0.0,72.0,0.0,0.0
2011-04-25,22.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,68.0,8.0,4.0,38.0,0.0,4.0,6.0,0.0,2.0,0.0,4.0,10.0,12.0,2.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,49.0,343.0,268.0,156.0,110.0,184.0,118.0,0.0,66.0,120.0,0.0,108.0,117.0,215.0,328.0,240.0,174.0,72.0,26.0,192.0,4.0,2.0,0.0,8.0,243.0,21.0,498.0,368.0,447.0,298.0,301.0,0.0,196.0,84.0,0.0,150.0,6.0,644.0,112.0,76.0,60.0,44.0,66.0
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,14.0,45.0,41.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,4.0,2.0,2.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,112.0,324.0,140.0,406.0,112.0,0.0,0.0,0.0,30.0,170.0,70.0,0.0,5.0,323.0,220.0,150.0,148.0,98.0,79.0,0.0,0.0,0.0,0.0,4.0,276.0,186.0,620.0,274.0,28.0,0.0,0.0,0.0,208.0,104.0,0.0,0.0,0.0,114.0,118.0,242.0,168.0,66.0,24.0
2011-04-27,0.0,0.0,0.0,0.0,0.0,2.0,34.0,42.0,32.0,2.0,12.0,70.0,0.0,0.0,46.0,32.0,6.0,0.0,0.0,30.0,10.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,185.0,271.0,258.0,44.0,226.0,328.0,126.0,0.0,0.0,326.0,880.0,66.0,0.0,0.0,322.0,212.0,28.0,4.0,82.0,86.0,0.0,0.0,0.0,4.0,332.0,556.0,264.0,266.0,716.0,318.0,188.0,0.0,0.0,1038.0,542.0,102.0,16.0,4.0,308.0,32.0,0.0,0.0,232.0
2011-04-28,0.0,0.0,0.0,0.0,0.0,4.0,2.0,60.0,12.0,0.0,0.0,0.0,24.0,12.0,0.0,4.0,24.0,27.0,35.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,257.0,231.0,73.0,0.0,0.0,0.0,198.0,118.0,0.0,6.0,374.0,262.0,206.0,268.0,200.0,4.0,0.0,0.0,4.0,0.0,36.0,0.0,6.0,318.0,86.0,586.0,150.0,0.0,0.0,0.0,498.0,92.0,0.0,34.0,380.0,722.0,480.0,34.0,97.0,123.0,0.0,0.0
2011-04-29,0.0,0.0,0.0,0.0,6.0,18.0,38.0,10.0,58.0,10.0,0.0,14.0,53.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,249.0,245.0,126.0,284.0,18.0,0.0,150.0,416.0,2.0,0.0,0.0,0.0,0.0,122.0,46.0,70.0,0.0,0.0,0.0,0.0,68.0,2.0,6.0,296.0,186.0,591.0,576.0,623.0,36.0,0.0,358.0,324.0,20.0,0.0,0.0,0.0,0.0,350.0,14.0,188.0,0.0,0.0,4.0
2011-04-30,0.0,0.0,0.0,0.0,0.0,12.0,42.0,2.0,0.0,0.0,0.0,2.0,26.0,30.0,28.0,0.0,0.0,0.0,28.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,118.0,298.0,8.0,0.0,0.0,0.0,18.0,512.0,426.0,200.0,0.0,0.0,0.0,174.0,174.0,158.0,26.0,0.0,0.0,8.0,6.0,0.0,2.0,306.0,466.0,486.0,82.0,0.0,0.0,0.0,6.0,342.0,272.0,258.0,24.0,4.0,30.0,452.0,8.0,104.0,72.0,2.0,6.0
2011-05-01,0.0,0.0,0.0,0.0,0.0,20.0,20.0,8.0,0.0,16.0,18.0,28.0,26.0,4.0,60.0,0.0,0.0,0.0,16.0,12.0,6.0,4.0,0.0,4.0,0.0,0.0,8.0,102.0,0.0,158.0,260.0,254.0,128.0,206.0,166.0,261.0,155.0,120.0,100.0,0.0,0.0,0.0,146.0,170.0,110.0,238.0,18.0,72.0,6.0,36.0,298.0,84.0,24.0,316.0,414.0,328.0,782.0,739.0,237.0,225.0,645.0,22.0,592.0,0.0,0.0,0.0,464.0,46.0,104.0,66.0,0.0,102.0
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,28.0,66.0,4.0,14.0,0.0,0.0,0.0,12.0,48.0,24.0,35.0,23.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,304.0,332.0,175.0,295.0,30.0,124.0,0.0,0.0,0.0,92.0,185.0,407.0,63.0,197.0,106.0,144.0,40.0,0.0,0.0,0.0,4.0,12.0,10.0,232.0,162.0,404.0,618.0,674.0,108.0,526.0,0.0,0.0,0.0,310.0,698.0,287.0,764.0,428.0,120.0,232.0,84.0,4.0
2011-05-03,0.0,0.0,0.0,0.0,0.0,8.0,14.0,28.0,0.0,0.0,0.0,34.0,92.0,36.0,16.0,44.0,24.0,16.0,191.0,399.0,564.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,216.0,440.0,0.0,0.0,0.0,180.0,314.0,200.0,88.0,228.0,424.0,136.0,256.0,1061.0,1271.0,292.0,54.0,0.0,6.0,0.0,0.0,66.0,2.0,262.0,290.0,550.0,0.0,0.0,0.0,392.0,694.0,468.0,342.0,1017.0,580.0,180.0,1043.0,1612.0,1383.0,154.0,98.0,0.0
2011-05-04,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,20.0,82.0,38.0,0.0,0.0,0.0,0.0,22.0,10.0,38.0,6.0,20.0,16.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,210.0,256.0,244.0,240.0,0.0,0.0,0.0,0.0,44.0,146.0,84.0,92.0,232.0,118.0,84.0,38.0,0.0,0.0,0.0,12.0,14.0,6.0,0.0,188.0,115.0,600.0,497.0,511.0,0.0,0.0,2.0,0.0,412.0,106.0,425.0,1088.0,139.0,222.0,46.0,52.0,54.0
